
 ==================================================================================
 SPGL1_SLIM v. 46  (Tue, 14 Jun 2011) based on v.1017
 ==================================================================================
 No. rows              :     6400      No. columns           :    34341
 Initial tau           : 2.03e+05      Two-norm of b         : 1.54e+04
 Optimality tol        : 1.00e-04      Target one-norm of x  : 2.03e+05
 Basis pursuit tol     : 1.00e-06      Maximum iterations    :      200

  Iter      Objective   Relative Gap      gNorm   stepG    nnzX    nnzG
   151  4.1259417e+02  1.5659612e+01   1.24e+01     0.0   12859       0
   152  4.1149727e+02  8.4369700e+01   4.11e+01    -0.3   10929       0
   153  4.1164619e+02  1.2767086e+02   5.91e+01    -0.3   11916       0
   154  4.1015011e+02  2.5475952e+01   1.64e+01     0.0   11811       0
   155  4.0998217e+02  1.7590875e+01   1.31e+01     0.0   11423       0
   156  4.0969262e+02  1.9083024e+01   1.37e+01     0.0   11090       0
   157  4.0533554e+02  2.5069483e+02   1.07e+02     0.0   10342       0
   158  4.0210430e+02  9.1889857e+01   4.24e+01    -0.3   11594       0
   159  4.0112417e+02  1.6565266e+01   1.22e+01     0.0   11867       0
   160  4.0095949e+02  1.6006122e+01   1.20e+01     0.0   11387       0
   161  3.9990548e+02  4.1228792e+01   2.21e+01     0.0   10639       0
   162  3.9964079e+02  3.9240778e+01   2.09e+01    -0.3   11576       0
   163  3.9919112e+02  2.8218803e+01   1.68e+01     0.0   11292       0
   164  3.9902064e+02  1.8131374e+01   1.28e+01     0.0   11061       0
   165  3.9878406e+02  1.8672956e+01   1.30e+01     0.0   10798       0
   166  3.9649767e+02  1.7762902e+02   7.40e+01     0.0   10322       0
   167  3.9668770e+02  1.7629119e+02   7.43e+01    -0.3   10970       0
   168  3.9449173e+02  1.9099695e+01   1.28e+01     0.0   11287       0
   169  3.9436975e+02  1.8403726e+01   1.26e+01     0.0   10846       0
   170  3.9386080e+02  2.3531441e+01   1.46e+01     0.0   10504       0
   171  3.9313274e+02  1.5558261e+02   6.45e+01    -0.3   10323       0
   172  3.9169726e+02  5.8460426e+01   2.78e+01    -0.3   11065       0
   173  3.9117715e+02  1.6149474e+01   1.16e+01     0.0   11007       0
   174  3.9104704e+02  1.6154237e+01   1.16e+01     0.0   10768       0
   175  3.8994926e+02  3.4935767e+01   1.87e+01     0.0   10359       0
   176  3.9042108e+02  9.0282407e+01   3.91e+01    -0.3   10901       0
   177  3.8970768e+02  6.8243556e+01   3.12e+01     0.0   11029       0
   178  3.8922430e+02  1.6587900e+01   1.17e+01     0.0   10817       0
   179  3.8912066e+02  1.7560635e+01   1.21e+01     0.0   10661       0
   180  3.8811348e+02  2.4527174e+01   1.46e+01     0.0   10294       0
   181  3.8829250e+02  1.5717878e+02   6.38e+01    -0.3   10364       0
   182  3.8726275e+02  2.4340891e+01   1.45e+01    -0.3   10910       0
   183  3.8710702e+02  1.6298591e+01   1.15e+01     0.0   10717       0
